Name,Latitude,Longitude
Wisteria at Brigade Meadows bangalore,12.8150853,77.5067053
Mangilal Heerraji Sites and Villas bangalore,12.773142,77.484082
Legacy Cataleya bangalore,12.985034,77.595768
NCN Crystal bangalore,12.9750622,77.7588202
Aratt Grand Town bangalore,12.7401871,77.6791026
ASN Galaxy bangalore,13.0292141,77.661057
Golden Leaf Luxury Apartment bangalore,12.915528,77.6254919
Pavilion Villas at Brigade Orchards bangalore,13.237063,77.72428
Basava Pride bangalore,13.01401,77.717031
Celebrity Pride bangalore,12.8079224,77.7774934
DSR White Waters bangalore,12.9167469,77.7168083
Koncept Lake View bangalore,13.0629474,77.6230776
Fortius Waterscape bangalore,13.019696,77.721148
Mantri Glades bangalore,12.9113224,77.6847566
RMZ Latitude bangalore,13.0563101,77.5951032
NM Sai Sunshine bangalore,12.9479238,77.7126668
Divya JSR Limelite bangalore,13.0694591,77.530547
GM Infinite Elegance Tower bangalore,12.9165545,77.6184368
Zonasha Elegance bangalore,12.8988592,77.6682758
Krishna Brighton bangalore,13.1035207,77.5796734
B&B Opulent Spire bangalore,12.9216975,77.5997916
Krishna Arya Elegant bangalore,13.0165757,77.5475265
Unishire Belvedere Premia bangalore,13.0726436,77.6183587
Subhodaya Luxuria bangalore,12.9372251,77.7045745
Zonasha Elegance bangalore,12.8988592,77.6682758
SJR Residency bangalore,12.9276275,77.6891907
B&B Opulent Spire bangalore,12.9216975,77.5997916
Kumar Kino Platinum bangalore,12.985738,77.5748938
Aristo Marvel bangalore,12.8384012,77.6470954
Desai Grandeur bangalore,12.976704,77.7584705
Hiranandani Upscale Bannerghatta bangalore,12.876606,77.610831
SM Zinnia bangalore,12.932482,77.7264103
Sobha City Casa Serenita bangalore,13.0769388,77.6394475
SK Daisy bangalore,12.832197,77.648919
Rohan Jharoka bangalore,12.9482601,77.6765682
ATZ Ultima bangalore,13.0571116,77.6282134
DSMax Star Nest bangalore,12.9238214,77.4766588
Melange Smart Neighbourhoods bangalore,12.8578542,77.7978698
Global Villas bangalore,12.8592252,77.646217
Klassik Benchmark bangalore,12.8716449,77.5962133
Vaswani Claremont bangalore,12.9485069,77.7173176
NCN Crystal bangalore,12.9750622,77.7588202
Vivansaa Baalsam bangalore,12.9124021,77.6387393
Kumari Amaranthine bangalore,12.9176952,77.6973403
Aratt Grand Town bangalore,12.7401871,77.6791026
ASN Galaxy bangalore,13.0292141,77.661057
Golden Leaf Luxury Apartment bangalore,12.915528,77.6254919
Pavilion Villas at Brigade Orchards bangalore,13.237063,77.72428
Estella Maple Square  bangalore,12.8929578,77.6742451
Saiven The Hamptons bangalore,12.9105043,77.6516836
Ajmera Green Acres bangalore,12.8679098,77.5935277
Reliaable Lifestyle bangalore,12.8951713,77.668645
SNN Raj Lakeview bangalore,12.9039732,77.6083714
Cansa Dhiya bangalore,12.9307557,77.7112407
BSR Towers bangalore,13.0281274,77.6896923
Unishire Belvedere Premia bangalore,13.0726436,77.6183587
Krishna Arya Elegant bangalore,13.0165757,77.5475265
SJR Residency bangalore,12.9276275,77.6891907
Adhishree SunShine bangalore,13.0851417,77.6070356
MIMS Northbrook bangalore,13.0767278,77.659311
MBR Gem Park Villa bangalore,12.8699879,77.8103632
Sai Siri Heritage bangalore,12.9080207,77.488539
Jains Aashraya bangalore,12.8436657,77.5877827
DLF Woodland Heights bangalore,12.7828926,77.6581565
Maa Nivasam bangalore,12.9989205,77.7228561
Desai Grandeur bangalore,12.976704,77.7584705
Soma White House bangalore,12.8753207,77.6355191
Sunland Serene Hills bangalore,12.796947,77.531457
CMRS Palm Hills bangalore,13.3526756,77.7221923
